userName,content,score,date,thumbsUpCount
U63552,sama sekali tidak bagus,2,2022-08-09T16:00:00,4
U97345,tidak jelek tapi tidak bagus juga,3,2022-12-05T00:05:00,5
U89574,aplikasi ini biasa aja,3,2022-11-08T00:30:00,4
U51833,selalu macet,1,2022-06-29T23:25:00,13
U39233,puas,4,2022-05-17T05:25:00,8
U33475,mantap,5,2022-04-27T05:35:00,12
U29146,hebat,4,2022-04-12T04:50:00,8
U43337,gak keren,1,2022-05-31T11:25:00,4
U37197,lancar,5,2022-05-10T03:45:00,9
U86189,fitur biasa,3,2022-10-27T06:25:00,1
U51298,tampilannya jelek fiturnya kurang,2,2022-06-28T02:50:00,15
U74129,saya sangat kecewa dengan aplikasi ini,1,2022-09-15T09:25:00,12
U77496,kecewa,2,2022-09-27T02:00:00,17
U31010,tidak buruk,5,2022-04-18T16:10:00,10
U90423,cukup oke,3,2022-11-10T23:15:00,4
U34000,aplikasi ini keren,5,2022-04-29T01:20:00,1
U61546,tidak bagus,1,2022-08-02T16:50:00,22
U57289,sangat kecewa,1,2022-07-18T22:05:00,1
U73181,tidak bagus,2,2022-09-12T02:25:00,19
U228,fitur bagus,4,2022-01-01T19:00:00,15
U73266,pelayanan lambat,2,2022-09-12T09:30:00,15
U967,sama sekali tidak buruk,5,2022-01-04T08:35:00,11
U70255,sangat mengecewakan bikin emosi,2,2022-09-01T22:35:00,5
U91617,ya gitu deh,3,2022-11-15T02:45:00,5
U60668,tampilannya jelek fiturnya kurang,2,2022-07-30T15:40:00,17
U52601,lambat banget,2,2022-07-02T15:25:00,10
U29706,tidak lemot,5,2022-04-14T03:30:00,13
U47497,buruk,2,2022-06-14T22:05:00,25
U84696,sering error tapi fiturnya bagus,3,2022-10-22T02:00:00,3
U3787,sangat hebat,4,2022-01-14T03:35:00,8
U9657,aplikasi keren,4,2022-02-03T12:45:00,9
U94035,lumayan lah untuk ukuran aplikasi gratis,3,2022-11-23T12:15:00,1
U52331,bukan aplikasi bagus,2,2022-07-01T16:55:00,17
U7881,luar biasa,5,2022-01-28T08:45:00,13
U1484,sangat memuaskan,4,2022-01-06T03:40:00,4
U22531,sangat mantap,4,2022-03-20T05:35:00,5
U7269,tampilannya mantap,4,2022-01-26T05:45:00,2
U93379,lambat tapi tampilannya keren,3,2022-11-21T05:35:00,1
U6277,top,5,2022-01-22T19:05:00,9
U14979,aplikasi keren,4,2022-02-22T00:15:00,8
U44858,sangat mengecewakan dan susah dipakai,2,2022-06-05T18:10:00,6
U52916,tidak hebat,1,2022-07-03T17:40:00,25
U68077,aplikasi terburuk yang pernah saya pakai,1,2022-08-25T09:05:00,6
U22952,lancar sekali,4,2022-03-21T16:40:00,8
U3583,fitur bagus,4,2022-01-13T10:35:00,13
U19236,sangat hebat,4,2022-03-08T19:00:00,6
U20437,aplikasi sempurna,5,2022-03-12T23:05:00,3
U86948,keren tapi lambat,3,2022-10-29T21:40:00,5
U95683,sedang,3,2022-11-29T05:35:00,1
U55410,error,1,2022-07-12T09:30:00,21
U47877,lambat,2,2022-06-16T05:45:00,5
U5394,keren,5,2022-01-19T17:30:00,10
U11778,keren sekali,5,2022-02-10T21:30:00,2
U33451,fitur keren,4,2022-04-27T03:35:00,5
U81147,bagus sih tapi kadang error,3,2022-10-09T18:15:00,1
U56408,kurang recommended,2,2022-07-15T20:40:00,13
U61144,gak keren,1,2022-08-01T07:20:00,19
U36216,sangat memuaskan,5,2022-05-06T18:00:00,15
U65913,kecewa,1,2022-08-17T20:45:00,25
U43501,buruk banget,2,2022-06-01T01:05:00,0
U20882,hebat,4,2022-03-14T12:10:00,1
U34862,sangat oke,5,2022-05-02T01:10:00,14
U88787,aplikasi biasa saja,3,2022-11-05T06:55:00,5
U35136,keren abis fiturnya lengkap,4,2022-05-03T00:00:00,12
U51117,sangat jelek,1,2022-06-27T11:45:00,11
U90877,lumayan,3,2022-11-12T13:05:00,0
U19488,aplikasi bagus,4,2022-03-09T16:00:00,15
U34788,sangat mantap,4,2022-05-01T19:00:00,0
U36996,memuaskan,4,2022-05-09T11:00:00,6
U77671,payah aplikasinya lemot banget,2,2022-09-27T16:35:00,5
U58301,aplikasi lambat,1,2022-07-22T10:25:00,24
U75260,tidak keren,1,2022-09-19T07:40:00,3
U87475,lambat tapi tampilannya keren,3,2022-10-31T17:35:00,0
U61177,kurang puas,2,2022-08-01T10:05:00,8
U7672,gak jelek,5,2022-01-27T15:20:00,7
U84507,aplikasi lumayan,3,2022-10-21T10:15:00,5
U68017,ribet,1,2022-08-25T04:05:00,5
U72093,kurang hebat,2,2022-09-08T07:45:00,21
U48328,parah,1,2022-06-17T19:20:00,2
U72848,sangat mengecewakan bikin emosi,1,2022-09-10T22:40:00,23
U53289,kecewa berat,1,2022-07-05T00:45:00,11
U68359,banyak error,1,2022-08-26T08:35:00,1
U33788,cepat,4,2022-04-28T07:40:00,6
U12913,tampilannya bagus fiturnya lengkap,4,2022-02-14T20:05:00,9
U49465,kurang puas,2,2022-06-21T18:05:00,22
U43087,kurang puas,2,2022-05-30T14:35:00,25
U12752,keren sekali,5,2022-02-14T06:40:00,15
U45276,sangat lemot,2,2022-06-07T05:00:00,1
U31275,keren sekali,5,2022-04-19T14:15:00,13
U85502,tidak keren tapi lancar,3,2022-10-24T21:10:00,0
U65466,aplikasi yang jelek,1,2022-08-16T07:30:00,19
U20551,sangat hebat,4,2022-03-13T08:35:00,1
U12998,mudah,4,2022-02-15T03:10:00,7
U86367,jelek tapi masih bisa dipakai,3,2022-10-27T21:15:00,0
U81328,mantap tapi kadang error,3,2022-10-10T09:20:00,3
U50105,tidak sempurna,2,2022-06-23T23:25:00,6
U80374,standar seperti aplikasi lainnya,3,2022-10-07T01:50:00,0
U75668,buruk sekali sering macet,2,2022-09-20T17:40:00,22
U40485,tampilannya jelek,2,2022-05-21T13:45:00,24
U56864,sangat lemot,2,2022-07-17T10:40:00,4
U10428,sangat mantap,4,2022-02-06T05:00:00,2
U43251,jangan download aplikasinya jelek,2,2022-05-31T04:15:00,10
U48476,banyak error,1,2022-06-18T07:40:00,0
U96270,mantap tapi kadang error,3,2022-12-01T06:30:00,3
U62241,jelek sekali,1,2022-08-05T02:45:00,25
U20433,aplikasi mantap,4,2022-03-12T22:45:00,13
U47582,parah aplikasinya payah sekali,1,2022-06-15T05:10:00,11
U61530,gak keren,2,2022-08-02T15:30:00,12
U32965,top,5,2022-04-25T11:05:00,8
U59251,kurang recommended,2,2022-07-25T17:35:00,4
U26421,mantap,5,2022-04-02T17:45:00,4
U44614,tidak oke,1,2022-06-04T21:50:00,7
U54807,susah,1,2022-07-10T07:15:00,17
U19254,tidak pernah error sangat lancar,5,2022-03-08T20:30:00,2
U38496,aplikasi bagus,5,2022-05-14T16:00:00,12
U54688,aplikasi lambat,1,2022-07-09T21:20:00,16
U51679,kurang sempurna,2,2022-06-29T10:35:00,22
U42560,lemot sekali,2,2022-05-28T18:40:00,19
U64795,sangat mengecewakan bikin emosi,1,2022-08-13T23:35:00,4
U93672,b aja,3,2022-11-22T06:00:00,5
U52523,buang waktu aplikasinya sampah,1,2022-07-02T08:55:00,4
U4763,sempurna,5,2022-01-17T12:55:00,5
U70256,lambat sekali,1,2022-09-01T22:40:00,14
U96809,biasa aja,3,2022-12-03T03:25:00,2
U69626,aplikasi jelek,1,2022-08-30T18:10:00,5
U60603,sangat kecewa,2,2022-07-30T10:15:00,9
U18352,lancar banget,4,2022-03-05T17:20:00,0
U22005,sangat cepat,5,2022-03-18T09:45:00,6
U14153,sangat bagus,5,2022-02-19T03:25:00,13
U36406,sangat luar biasa,5,2022-05-07T09:50:00,7
U77226,pelayanan buruk,2,2022-09-26T03:30:00,15
U46188,sampah,2,2022-06-10T09:00:00,0
U42698,sangat ribet,2,2022-05-29T06:10:00,11
U13850,lancar,4,2022-02-18T02:10:00,14
U44411,fitur jelek,2,2022-06-04T04:55:00,19
U84275,tidak keren tapi lancar,3,2022-10-20T14:55:00,1
U52615,sangat lemot,1,2022-07-02T16:35:00,21
U11977,sangat cepat,4,2022-02-11T14:05:00,10
U5707,puas,4,2022-01-20T19:35:00,11
U5274,memuaskan,5,2022-01-19T07:30:00,4
U44334,kurang bagus,1,2022-06-03T22:30:00,24
U38840,sangat puas,5,2022-05-15T20:40:00,6
U95670,b aja,3,2022-11-29T04:30:00,5
U85598,bagus tapi kurang fitur,3,2022-10-25T05:10:00,5
U12392,gak error,4,2022-02-13T00:40:00,9
U54552,kurang memuaskan,1,2022-07-09T10:00:00,6
U14763,oke banget,5,2022-02-21T06:15:00,12
U94428,bagus sih tapi kadang error,3,2022-11-24T21:00:00,4
U59939,tidak sempurna,1,2022-07-28T02:55:00,8
U11020,tidak ada masalah,5,2022-02-08T06:20:00,7
U87628,bagus sih tapi kadang error,3,2022-11-01T06:20:00,1
U59423,lemot,1,2022-07-26T07:55:00,4
U97057,biasa saja,3,2022-12-04T00:05:00,1
U80002,keren tapi berat,3,2022-10-05T18:50:00,3
U81682,ya begitulah biasa aja,3,2022-10-11T14:50:00,3
U73522,jelek banget aplikasinya error terus,1,2022-09-13T06:50:00,13
U24336,aplikasi mantap,4,2022-03-26T12:00:00,0
U24483,sama sekali tidak buruk,4,2022-03-27T00:15:00,1
U3744,sangat keren,5,2022-01-14T00:00:00,4
U82959,biasa,3,2022-10-16T01:15:00,0
U14427,oke banget,4,2022-02-20T02:15:00,14
U24693,tampilannya keren,5,2022-03-27T17:45:00,14
U46940,sering error,2,2022-06-12T23:40:00,14
U83953,satu sisi bagus satu sisi jelek,3,2022-10-19T12:05:00,5
U58277,payah banget,1,2022-07-22T08:25:00,6
U72853,saya benci aplikasi ini jelek,1,2022-09-10T23:05:00,7
U99941,fitur lengkap tapi lambat,3,2022-12-14T00:25:00,2
U24973,aplikasi hebat,4,2022-03-28T17:05:00,12
U54301,payah aplikasinya lemot banget,1,2022-07-08T13:05:00,21
U477,bagus banget aplikasinya lancar,4,2022-01-02T15:45:00,11
U58292,saya sangat kecewa dengan aplikasi ini,2,2022-07-22T09:40:00,22
U34393,tidak ribet,5,2022-04-30T10:05:00,3
U56071,buruk banget,2,2022-07-14T16:35:00,13
U46381,kurang recommended,2,2022-06-11T01:05:00,16
U32989,mudah,5,2022-04-25T13:05:00,8
U56402,buruk,2,2022-07-15T20:10:00,11
U64170,saya sangat kecewa dengan aplikasi ini,1,2022-08-11T19:30:00,12
U10026,aplikasi hebat,4,2022-02-04T19:30:00,14
U71088,aplikasi ini sangat jelek dan lambat,2,2022-09-04T20:00:00,10
U67986,bukan aplikasi bagus,2,2022-08-25T01:30:00,7
U45113,jelek dan lambat saya benci,2,2022-06-06T15:25:00,19
U93576,aplikasi ya gitu deh,3,2022-11-21T22:00:00,5
U31152,aplikasi bagus,4,2022-04-19T04:00:00,9
U2842,sangat suka,4,2022-01-10T20:50:00,15
U64012,lambat,1,2022-08-11T06:20:00,0
U62090,fitur payah,2,2022-08-04T14:10:00,11
U73442,susah,2,2022-09-13T00:10:00,3
U44368,aplikasi ini sangat jelek dan lambat,2,2022-06-04T01:20:00,21
U24957,oke banget,5,2022-03-28T15:45:00,9
U78579,selalu macet,2,2022-09-30T20:15:00,23
U31983,sangat oke,5,2022-04-22T01:15:00,9
U13444,sangat memuaskan,4,2022-02-16T16:20:00,13
U38160,sempurna,4,2022-05-13T12:00:00,8
U9498,sama sekali tidak buruk,4,2022-02-02T23:30:00,13
U35176,saya suka aplikasi ini bagus,5,2022-05-03T03:20:00,5
U94290,sering error tapi fiturnya bagus,3,2022-11-24T09:30:00,2
U12958,sangat membantu dan mudah dipakai,4,2022-02-14T23:50:00,4
U12406,lancar sekali,4,2022-02-13T01:50:00,15
U75931,kurang puas,2,2022-09-21T15:35:00,3
U24024,sangat mantap,5,2022-03-25T10:00:00,14
U54862,sering macet,2,2022-07-10T11:50:00,24
U40401,tidak lancar,2,2022-05-21T06:45:00,17
U55373,jelek banget aplikasinya error terus,1,2022-07-12T06:25:00,0
U96198,cukup lah,3,2022-12-01T00:30:00,1
U58474,sangat mengecewakan bikin emosi,2,2022-07-23T00:50:00,18
U1036,aplikasi lancar,5,2022-01-04T14:20:00,1
U27039,aplikasi terbaik yang pernah saya pakai,4,2022-04-04T21:15:00,0
U42384,aplikasi sampah,1,2022-05-28T04:00:00,0
U67969,kurang oke,2,2022-08-25T00:05:00,20
U91951,satu sisi bagus satu sisi jelek,3,2022-11-16T06:35:00,4
U54092,tidak lancar,2,2022-07-07T19:40:00,19
U40713,tampilannya jelek,2,2022-05-22T08:45:00,10
U90818,standar seperti aplikasi lainnya,3,2022-11-12T08:10:00,5
U83904,standar lah,3,2022-10-19T08:00:00,1
U85698,ya gitu deh,3,2022-10-25T13:30:00,4
U57755,aplikasi sampah,2,2022-07-20T12:55:00,3
U70442,aplikasi lemot,2,2022-09-02T14:10:00,1
U69179,aplikasi ini sangat jelek dan lambat,2,2022-08-29T04:55:00,24
U35288,puas pakai aplikasi ini mantap,4,2022-05-03T12:40:00,15
U34278,keren sekali,4,2022-04-30T00:30:00,5
U34571,hebat,4,2022-05-01T00:55:00,9
U60202,aplikasi ini sangat jelek dan lambat,1,2022-07-29T00:50:00,4
U43358,sangat parah,2,2022-05-31T13:10:00,20
U60130,gak lancar,2,2022-07-28T18:50:00,17
U54423,kurang keren,2,2022-07-08T23:15:00,19
U14866,mantap jiwa aplikasinya sempurna,5,2022-02-21T14:50:00,13
U28648,lancar banget,4,2022-04-10T11:20:00,10
U8849,mudah banget,4,2022-01-31T17:25:00,14
U38985,saya sangat puas dengan aplikasi ini,5,2022-05-16T08:45:00,13
U45227,transfer gagal terus dan lambat,1,2022-06-07T00:55:00,24
U33236,tampilannya keren,5,2022-04-26T09:40:00,9
U26173,tidak buruk,4,2022-04-01T21:05:00,13
U10149,gak error,4,2022-02-05T05:45:00,0
U93560,oke lah,3,2022-11-21T20:40:00,5
U37414,sempurna sekali,5,2022-05-10T21:50:00,0
U17419,sangat sempurna,4,2022-03-02T11:35:00,6
U9221,fitur mantap,4,2022-02-02T00:25:00,9
U14966,tidak jelek,5,2022-02-21T23:10:00,15
U75090,sangat payah,2,2022-09-18T17:30:00,23
U93878,aplikasi lumayan,3,2022-11-22T23:10:00,0
U12070,mantap banget,4,2022-02-11T21:50:00,12
U89557,lumayan sih,3,2022-11-07T23:05:00,2
U79027,sangat susah,2,2022-10-02T09:35:00,10
U23310,tidak ada masalah,4,2022-03-22T22:30:00,2
U40168,kurang lancar,1,2022-05-20T11:20:00,16
U87601,tidak jelek tapi tidak bagus juga,3,2022-11-01T04:05:00,3
U57636,aplikasi lambat,2,2022-07-20T03:00:00,23
U60840,selalu gagal,2,2022-07-31T06:00:00,24
U97796,aplikasi ini biasa aja,3,2022-12-06T13:40:00,0
U37464,fitur keren,5,2022-05-11T02:00:00,11
U80916,fitur biasa,3,2022-10-08T23:00:00,4
U45378,pelayanan lambat,1,2022-06-07T13:30:00,7
U86673,fitur standar,3,2022-10-28T22:45:00,5
U63940,tidak mantap,2,2022-08-11T00:20:00,14
U57142,aplikasi ini buruk,1,2022-07-18T09:50:00,18
U23000,memuaskan sekali,5,2022-03-21T20:40:00,8
U72439,tidak puas,2,2022-09-09T12:35:00,23
U2942,sangat memuaskan,5,2022-01-11T05:10:00,6
U84635,bagus tapi sering lemot,3,2022-10-21T20:55:00,2
U62916,selalu error,1,2022-08-07T11:00:00,16
U19505,transfer cepat dan mudah,5,2022-03-09T17:25:00,13
U20907,puas pakai aplikasi ini mantap,4,2022-03-14T14:15:00,7
U4931,bagus banget aplikasinya lancar,5,2022-01-18T02:55:00,2
U39125,pelayanan cepat,4,2022-05-16T20:25:00,9
U47905,aplikasi buruk,2,2022-06-16T08:05:00,16
U38620,tanpa masalah,4,2022-05-15T02:20:00,8
U41620,aplikasi error,1,2022-05-25T12:20:00,19
U69974,buruk,2,2022-08-31T23:10:00,13
U86954,tidak ada yang istimewa dari aplikasi ini,3,2022-10-29T22:10:00,2
U9950,puas banget,5,2022-02-04T13:10:00,3
U47110,sering gagal,1,2022-06-13T13:50:00,13
U92637,tidak ada yang istimewa dari aplikasi ini,3,2022-11-18T15:45:00,2
U91841,cukup lah,3,2022-11-15T21:25:00,5
U85350,cukup oke tapi bisa ditingkatkan lagi,3,2022-10-24T08:30:00,5
U22926,aplikasi bagus,5,2022-03-21T14:30:00,0
U52949,tampilannya jelek,1,2022-07-03T20:25:00,15
U59853,fitur jelek,2,2022-07-27T19:45:00,14
U45661,jelek,1,2022-06-08T13:05:00,21
U26991,luar biasa,4,2022-04-04T17:15:00,9
U3445,transfer cepat dan mudah,5,2022-01-12T23:05:00,6
U2872,keren banget,4,2022-01-10T23:20:00,9
U3582,sangat luar biasa,5,2022-01-13T10:30:00,3
U64200,kecewa berat,1,2022-08-11T22:00:00,15
U20797,sempurna sekali,4,2022-03-14T05:05:00,12
U79917,tidak hebat,2,2022-10-05T11:45:00,16
U67222,selalu gagal,2,2022-08-22T09:50:00,23
U1075,sangat sempurna,4,2022-01-04T17:35:00,14
U18177,sangat sempurna,4,2022-03-05T02:45:00,11
U46741,susah,1,2022-06-12T07:05:00,14
U410,fitur mantap,5,2022-01-02T10:10:00,3
U21214,memuaskan,4,2022-03-15T15:50:00,0
U53308,buruk sekali sering macet,2,2022-07-05T02:20:00,11
U49030,fitur payah,2,2022-06-20T05:50:00,4
U38301,tidak ribet,5,2022-05-13T23:45:00,7
U26963,sangat lancar,4,2022-04-04T14:55:00,15
U56234,aplikasi sampah,1,2022-07-15T06:10:00,21
U60333,jelek banget aplikasinya error terus,1,2022-07-29T11:45:00,17
U7970,tanpa masalah,4,2022-01-28T16:10:00,5
U10643,lancar,5,2022-02-06T22:55:00,13
U56206,selalu macet,2,2022-07-15T03:50:00,15
U66988,hancur sekali,2,2022-08-21T14:20:00,19
U96412,so so,3,2022-12-01T18:20:00,2
U61438,ribet banget,2,2022-08-02T07:50:00,18
U3494,sangat sempurna,4,2022-01-13T03:10:00,5
U23180,mudah,4,2022-03-22T11:40:00,7
U30808,top,5,2022-04-17T23:20:00,15
U20546,keren banget,4,2022-03-13T08:10:00,9
U26471,hebat sekali,4,2022-04-02T21:55:00,3
U41289,tidak hebat,1,2022-05-24T08:45:00,23
U72264,aplikasi jelek,1,2022-09-08T22:00:00,0
U60738,sangat kecewa,1,2022-07-30T21:30:00,12
U35693,keren banget,4,2022-05-04T22:25:00,12
U29997,bagus banget aplikasinya lancar,5,2022-04-15T03:45:00,0
U36055,lancar sekali,5,2022-05-06T04:35:00,10
U97815,aplikasi biasa saja,3,2022-12-06T15:15:00,5
U77220,macet,2,2022-09-26T03:00:00,11
U54492,pelayanan lambat,2,2022-07-09T05:00:00,15
U20092,bagus banget,5,2022-03-11T18:20:00,5
U85021,biasa aja tapi berguna,3,2022-10-23T05:05:00,1
U99958,cukup oke tapi bisa ditingkatkan lagi,3,2022-12-14T01:50:00,3
U2579,sempurna sekali,5,2022-01-09T22:55:00,5
U10954,cepat sekali,5,2022-02-08T00:50:00,7
U47068,tampilannya buruk,1,2022-06-13T10:20:00,1
U72092,aplikasi terburuk yang pernah saya pakai,1,2022-09-08T07:40:00,10
U690,puas,4,2022-01-03T09:30:00,8
U21422,tidak ribet,4,2022-03-16T09:10:00,2
U66861,aplikasi sampah,2,2022-08-21T03:45:00,17
U10144,aplikasi ini sangat bagus dan mudah digunakan,5,2022-02-05T05:20:00,13
U3641,mantap banget,5,2022-01-13T15:25:00,15
U97347,standar seperti aplikasi lainnya,3,2022-12-05T00:15:00,5
U97137,so so,3,2022-12-04T06:45:00,2
U25963,tidak pernah error sangat lancar,5,2022-04-01T03:35:00,4
U33547,mudah digunakan dan sangat berguna,5,2022-04-27T11:35:00,1
U62414,buruk sekali,2,2022-08-05T17:10:00,25
U14467,mudah,4,2022-02-20T05:35:00,3
U34204,tidak mengecewakan,5,2022-04-29T18:20:00,7
U35812,aplikasi terbaik,4,2022-05-05T08:20:00,0
U33662,keren,5,2022-04-27T21:10:00,13
U54138,aplikasi jelek,2,2022-07-07T23:30:00,0
U5638,mantap sekali,5,2022-01-20T13:50:00,2
U20162,sangat lancar,4,2022-03-12T00:10:00,3
U91301,keren tapi berat,3,2022-11-14T00:25:00,1
U58787,aplikasi jelek,2,2022-07-24T02:55:00,12
U96331,lumayan lah,3,2022-12-01T11:35:00,3
U77851,kurang bagus,2,2022-09-28T07:35:00,25
U67239,saya sangat kecewa dengan aplikasi ini,2,2022-08-22T11:15:00,23
U6317,sangat hebat,5,2022-01-22T22:25:00,13
U10161,sangat mudah,5,2022-02-05T06:45:00,13
U17422,tidak ribet,5,2022-03-02T11:50:00,10
U76167,sangat payah,1,2022-09-22T11:15:00,20
U68040,tidak puas,2,2022-08-25T06:00:00,12
U99005,aplikasi ya gitu deh,3,2022-12-10T18:25:00,4
U58695,selalu macet,2,2022-07-23T19:15:00,16
U73672,lemot sekali,1,2022-09-13T19:20:00,4
U8966,mantap sekali,4,2022-02-01T03:10:00,3
U12516,tidak ribet,5,2022-02-13T11:00:00,10
U92519,biasa aja,3,2022-11-18T05:55:00,0
U35441,cepat,4,2022-05-04T01:25:00,6
U35115,sama sekali tidak buruk,4,2022-05-02T22:15:00,2
U22818,tidak pernah error,4,2022-03-21T05:30:00,3
U56396,selalu error sangat lambat,1,2022-07-15T19:40:00,9
U53934,jelek sekali,1,2022-07-07T06:30:00,11
U53053,transfer gagal terus dan lambat,1,2022-07-04T05:05:00,20
U8607,sangat bagus,5,2022-01-30T21:15:00,13
U40915,hancur,2,2022-05-23T01:35:00,18
U9565,tidak lemot,5,2022-02-03T05:05:00,14
U77631,aplikasi jelek,2,2022-09-27T13:15:00,16
U65414,aplikasi payah,1,2022-08-16T03:10:00,24
U61070,sangat mengecewakan dan susah dipakai,1,2022-08-01T01:10:00,20
U81120,bagus tapi sering lemot,3,2022-10-09T16:00:00,3
U48067,sering gagal,1,2022-06-16T21:35:00,4
U4179,sangat suka,5,2022-01-15T12:15:00,2
U49193,lambat banget,2,2022-06-20T19:25:00,5
U69985,aplikasi terburuk yang pernah saya pakai,2,2022-09-01T00:05:00,9
U90103,aplikasi biasa saja,3,2022-11-09T20:35:00,0
U42464,bintang satu untuk aplikasi ini,1,2022-05-28T10:40:00,14
U73850,jelek sekali,2,2022-09-14T10:10:00,4
U24360,memuaskan sekali,4,2022-03-26T14:00:00,15
U79466,payah,1,2022-10-03T22:10:00,6
U85002,fitur biasa,3,2022-10-23T03:30:00,0
U37448,keren sekali,4,2022-05-11T00:40:00,5
U28974,aplikasi ini sangat bagus dan mudah digunakan,5,2022-04-11T14:30:00,1
U8338,top deh pokoknya bagus,5,2022-01-29T22:50:00,11
U65319,aplikasi lambat,2,2022-08-15T19:15:00,5
U9773,keren,4,2022-02-03T22:25:00,12
U28488,aplikasi bagus banget,5,2022-04-09T22:00:00,2
U34105,rekomendasi banget aplikasinya bagus,5,2022-04-29T10:05:00,11
U28302,gak ribet,5,2022-04-09T06:30:00,11
U23417,top banget,5,2022-03-23T07:25:00,2
U62224,gak oke,1,2022-08-05T01:20:00,13
U1336,tampilannya bagus,4,2022-01-05T15:20:00,13
U7830,tampilannya bagus fiturnya lengkap,5,2022-01-28T04:30:00,6
U85155,mudah dipakai tapi sering crash,3,2022-10-23T16:15:00,3
U7454,mantap,4,2022-01-26T21:10:00,6
U12160,sama sekali tidak buruk,4,2022-02-12T05:20:00,15
U42169,pelayanan jelek,1,2022-05-27T10:05:00,23
U37593,saya sangat puas dengan aplikasi ini,5,2022-05-11T12:45:00,11
U69771,gak keren,1,2022-08-31T06:15:00,3
U97987,tidak ada yang istimewa dari aplikasi ini,3,2022-12-07T05:35:00,2
U1977,aplikasi memuaskan,4,2022-01-07T20:45:00,7
U64209,aplikasi yang jelek,1,2022-08-11T22:45:00,18
U74288,transfer gagal terus dan lambat,2,2022-09-15T22:40:00,13
U90573,ya gitu deh,3,2022-11-11T11:45:00,4
U32780,gak lemot,4,2022-04-24T19:40:00,7
U37550,tidak pernah error,4,2022-05-11T09:10:00,4
U96293,standar seperti aplikasi lainnya,3,2022-12-01T08:25:00,4
U22798,tampilannya bagus,5,2022-03-21T03:50:00,11
U6218,pelayanan cepat,4,2022-01-22T14:10:00,14
U51882,susah digunakan dan sering error,2,2022-06-30T03:30:00,6
U33843,sangat cepat,5,2022-04-28T12:15:00,15
U31989,fitur lengkap,4,2022-04-22T01:45:00,2
U4652,fitur keren,4,2022-01-17T03:40:00,10
U4469,tidak ada masalah,5,2022-01-16T12:25:00,4
U21839,tidak ribet,5,2022-03-17T19:55:00,8
U72144,bintang satu untuk aplikasi ini,2,2022-09-08T12:00:00,7
U31407,suka,5,2022-04-20T01:15:00,1
U59907,ribet banget,2,2022-07-28T00:15:00,7
U76735,aplikasi sampah,2,2022-09-24T10:35:00,11
U96005,biasa aja tapi berguna,3,2022-11-30T08:25:00,5
U51216,selalu error,1,2022-06-27T20:00:00,17
U52179,parah aplikasinya payah sekali,1,2022-07-01T04:15:00,25
U85937,aplikasi ini biasa saja tidak ada yang spesial,3,2022-10-26T09:25:00,2
U26805,bagus dan cepat saya suka,5,2022-04-04T01:45:00,9
U39491,bagus,4,2022-05-18T02:55:00,1
U1944,tidak ada masalah,4,2022-01-07T18:00:00,2
U29552,sangat bagus,5,2022-04-13T14:40:00,6
U84101,tidak istimewa,3,2022-10-20T00:25:00,0
U99260,biasa aja tapi berguna,3,2022-12-11T15:40:00,5
U17819,sangat bagus,4,2022-03-03T20:55:00,2
U56007,error,1,2022-07-14T11:15:00,2
U59756,buang waktu aplikasinya sampah,1,2022-07-27T11:40:00,8
U76999,aplikasi yang jelek,1,2022-09-25T08:35:00,20
U28520,aplikasi sempurna,4,2022-04-10T00:40:00,4
U85564,ya begitulah biasa aja,3,2022-10-25T02:20:00,1
U13663,gak error,4,2022-02-17T10:35:00,15
U75879,kurang puas,2,2022-09-21T11:15:00,25
U9862,tidak lemot,5,2022-02-04T05:50:00,1
U49892,selalu error,2,2022-06-23T05:40:00,20
U92117,cukup,3,2022-11-16T20:25:00,2
U90372,tidak keren tapi lancar,3,2022-11-10T19:00:00,0
U8529,tanpa masalah,4,2022-01-30T14:45:00,4
U27199,pelayanan bagus,4,2022-04-05T10:35:00,11
U98783,kurang memuaskan tapi masih bisa dipakai,3,2022-12-09T23:55:00,5
U94847,oke lah,3,2022-11-26T07:55:00,4
U54631,lemot sekali,1,2022-07-09T16:35:00,25
U52011,ribet,1,2022-06-30T14:15:00,10
U16944,sangat bagus,4,2022-02-28T20:00:00,14
U21276,oke,4,2022-03-15T21:00:00,0
U67383,gak keren,2,2022-08-22T23:15:00,25
U89642,mudah dipakai tapi sering crash,3,2022-11-08T06:10:00,1
U38598,tidak lambat,4,2022-05-15T00:30:00,0
U93633,standar saja,3,2022-11-22T02:45:00,0
U36024,tidak mengecewakan,4,2022-05-06T02:00:00,2
U71011,saya sangat kecewa dengan aplikasi ini,1,2022-09-04T13:35:00,21
